AreaCode,Year,BeverageType,Litres
BHS,2008,Others,0.53
BHS,2009,All,9.59
BHS,2009,Beer,3.57
BHS,2009,Wine,1.48
BHS,2009,Spirits,4.05
BHS,2009,Others,0.49
BHS,2010,All,9.29
BHS,2010,Beer,3.48
BHS,2010,Wine,1.39
BHS,2010,Spirits,3.96
BHS,2010,Others,0.45
BHS,2011,All,9.36
BHS,2011,Beer,3.59
BHS,2011,Wine,1.42
BHS,2011,Spirits,3.93
BHS,2011,Others,0.43
BHS,2012,All,9.38
BHS,2012,Beer,3.68
BHS,2012,Wine,1.44
BHS,2012,Spirits,3.85
BHS,2012,Others,0.41
BHS,2013,All,9.37
BHS,2013,Beer,3.75
BHS,2013,Wine,1.43
BHS,2013,Spirits,3.8
BHS,2013,Others,0.4
BHS,2014,All,9.35
BHS,2014,Beer,3.74
BHS,2014,Wine,1.43
BHS,2014,Spirits,3.8
BHS,2014,Others,0.38
BHS,2015,All,9.38
BHS,2015,Beer,3.71
BHS,2015,Wine,1.47
BHS,2015,Spirits,3.84
BHS,2015,Others,0.35
BHS,2016,All,9.4
BHS,2016,Beer,3.66
BHS,2016,Wine,1.51
BHS,2016,Spirits,3.91
BHS,2016,Others,0.33
BHS,2017,All,9.42
BHS,2017,Beer,3.66
BHS,2017,Wine,1.48
BHS,2017,Spirits,3.97
BHS,2017,Others,0.31
BHS,2018,All,9.46
BHS,2018,Beer,3.66
BHS,2018,Wine,1.44
BHS,2018,Spirits,4.05
BHS,2018,Others,0.31
BHS,2019,All,9.46
BHS,2019,Beer,3.66
BHS,2019,Wine,1.44
BHS,2019,Spirits,4.05
BHS,2019,Others,0.31
BHS,2020,All,7.78
BHS,2020,Beer,3.38
BHS,2020,Wine,1.44
BHS,2020,Spirits,2.72
BHS,2020,Others,0.24
BHR,1970,All,4.71
BHR,1970,Beer,1.3
BHR,1970,Wine,0.14
BHR,1970,Spirits,3.27
BHR,1971,All,3.74
BHR,1971,Beer,1.21
BHR,1971,Wine,0.16
BHR,1971,Spirits,2.37
BHR,1972,All,3.36
BHR,1972,Beer,1.31
BHR,1972,Wine,0.14
BHR,1972,Spirits,1.91
BHR,1973,All,4.54
BHR,1973,Beer,1.26
BHR,1973,Wine,0.21
BHR,1973,Spirits,3.07
BHR,1974,All,4.03
BHR,1974,Beer,1.22
BHR,1974,Wine,0.22
BHR,1974,Spirits,2.59
BHR,1975,All,4.7
BHR,1975,Beer,1.3
BHR,1975,Wine,0.36
BHR,1975,Spirits,3.03
BHR,1977,All,6.31
BHR,1977,Beer,1.75
BHR,1977,Wine,0.46
BHR,1977,Spirits,4.1
BHR,1979,All,5.25
BHR,1979,Beer,0.97
BHR,1979,Wine,0.18
BHR,1979,Spirits,3.89
BHR,1980,All,4.2
BHR,1980,Beer,1.19
BHR,1980,Wine,0.21
BHR,1980,Spirits,2.67
BHR,1980,Others,0.0
BHR,1981,All,4.37
BHR,1981,Beer,1.17
BHR,1981,Wine,0.23
BHR,1981,Spirits,2.89
BHR,1981,Others,0.0
BHR,1982,All,6.16
BHR,1982,Beer,1.79
BHR,1982,Wine,0.62
BHR,1982,Spirits,3.72
BHR,1982,Others,0.0
BHR,1983,All,7.09
BHR,1983,Beer,1.76
BHR,1983,Wine,0.56
BHR,1983,Spirits,4.74
BHR,1983,Others,0.0
BHR,1984,All,6.66
BHR,1984,Beer,2.22
BHR,1984,Wine,0.56
BHR,1984,Spirits,3.75
BHR,1984,Others,0.0
BHR,1985,All,5.46
BHR,1985,Beer,1.26
BHR,1985,Wine,0.49
BHR,1985,Spirits,3.7
BHR,1985,Others,0.0
BHR,1986,All,5.1
BHR,1986,Beer,1.23
BHR,1986,Wine,0.24
BHR,1986,Spirits,3.64
BHR,1986,Others,0.0
BHR,1987,All,5.59
BHR,1987,Beer,2.02
BHR,1987,Wine,0.46
BHR,1987,Spirits,3.08
BHR,1987,Others,0.0
BHR,1988,All,4.94
BHR,1988,Beer,1.15
BHR,1988,Wine,0.22
BHR,1988,Spirits,3.57
BHR,1988,Others,0.0
BHR,1989,All,4.89
BHR,1989,Beer,1.11
BHR,1989,Wine,0.22
BHR,1989,Spirits,3.56
BHR,1989,Others,0.0
BHR,1990,All,5.39
BHR,1990,Beer,1.18
BHR,1990,Wine,0.21
BHR,1990,Spirits,3.99
BHR,1990,Others,0.0
BHR,1991,All,5.3
BHR,1991,Beer,1.5
BHR,1991,Wine,0.1
BHR,1991,Spirits,3.69
BHR,1991,Others,0.0
BHR,1992,All,5.11
BHR,1992,Beer,1.38
BHR,1992,Wine,0.17
BHR,1992,Spirits,3.57
BHR,1992,Others,0.0
BHR,1993,All,5.0
BHR,1993,Beer,1.4
BHR,1993,Wine,0.16
BHR,1993,Spirits,3.44
BHR,1993,Others,0.0
BHR,1994,All,4.64
BHR,1994,Beer,1.16
BHR,1994,Wine,0.15
BHR,1994,Spirits,3.33
BHR,1994,Others,0.0
BHR,1995,All,4.7
BHR,1995,Beer,1.37
BHR,1995,Wine,0.12
BHR,1995,Spirits,3.22
BHR,1995,Others,0.0
BHR,1996,All,4.9
BHR,1996,Beer,1.69
BHR,1996,Wine,0.1
BHR,1996,Spirits,3.11
BHR,1996,Others,0.0
BHR,1997,All,6.13
BHR,1997,Beer,2.26
BHR,1997,Wine,0.24
BHR,1997,Spirits,3.63
BHR,1997,Others,0.0
BHR,1998,All,2.55
BHR,1998,Beer,0.86
BHR,1998,Wine,0.12
BHR,1998,Spirits,1.57
BHR,1998,Others,0.0
BHR,1999,All,2.95
BHR,1999,Beer,1.1
BHR,1999,Wine,0.15
BHR,1999,Spirits,1.7
BHR,1999,Others,0.0
BHR,2000,All,2.52
BHR,2000,Beer,0.53
BHR,2000,Wine,0.31
BHR,2000,Spirits,1.66
BHR,2000,Others,0.021
BHR,2001,All,2.52
BHR,2001,Beer,0.53
BHR,2001,Wine,0.31
BHR,2001,Spirits,1.66
BHR,2001,Others,0.021
BHR,2002,All,2.34
BHR,2002,Beer,0.5
BHR,2002,Wine,0.28
BHR,2002,Spirits,1.54
BHR,2002,Others,0.02
BHR,2003,All,2.22
BHR,2003,Beer,0.49
BHR,2003,Wine,0.28
BHR,2003,Spirits,1.44
BHR,2003,Others,0.018
BHR,2004,All,2.14
BHR,2004,Beer,0.48
BHR,2004,Wine,0.31
BHR,2004,Spirits,1.33
BHR,2004,Others,0.018
BHR,2005,All,2.13
BHR,2005,Beer,0.48
BHR,2005,Wine,0.33
BHR,2005,Spirits,1.31
BHR,2005,Others,0.018
BHR,2006,All,2.14
BHR,2006,Beer,0.5
BHR,2006,Wine,0.34
BHR,2006,Spirits,1.27
BHR,2006,Others,0.018
BHR,2007,All,2.14
BHR,2007,Beer,0.56
BHR,2007,Wine,0.25
BHR,2007,Spirits,1.31
BHR,2007,Others,0.019
BHR,2008,All,2.21
BHR,2008,Beer,0.6
BHR,2008,Wine,0.26
BHR,2008,Spirits,1.33
BHR,2008,Others,0.02
BHR,2009,All,2.26
BHR,2009,Beer,0.61
BHR,2009,Wine,0.26
BHR,2009,Spirits,1.37
BHR,2009,Others,0.021
BHR,2010,All,2.2
BHR,2010,Beer,0.55
BHR,2010,Wine,0.32
BHR,2010,Spirits,1.32
BHR,2010,Others,0.02
BHR,2011,All,2.13
BHR,2011,Beer,0.55
BHR,2011,Wine,0.27
BHR,2011,Spirits,1.28
BHR,2011,Others,0.022
BHR,2012,All,2.01
BHR,2012,Beer,0.54
BHR,2012,Wine,0.23
BHR,2012,Spirits,1.21
BHR,2012,Others,0.024
BHR,2013,All,1.96
BHR,2013,Beer,0.58
BHR,2013,Wine,0.2
BHR,2013,Spirits,1.16
BHR,2013,Others,0.027
BHR,2014,All,1.87
BHR,2014,Beer,0.59
BHR,2014,Wine,0.18
BHR,2014,Spirits,1.07
BHR,2014,Others,0.03
BHR,2015,All,1.76
BHR,2015,Beer,0.59
BHR,2015,Wine,0.17
BHR,2015,Spirits,0.96
BHR,2015,Others,0.031
BHR,2016,All,1.63
BHR,2016,Beer,0.57
BHR,2016,Wine,0.17
BHR,2016,Spirits,0.86
BHR,2016,Others,0.031
BHR,2017,All,1.52
BHR,2017,Beer,0.54
BHR,2017,Wine,0.18
BHR,2017,Spirits,0.77
BHR,2017,Others,0.03
BHR,2018,All,1.45
BHR,2018,Beer,0.55
BHR,2018,Wine,0.18
BHR,2018,Spirits,0.71
BHR,2018,Others,0.024
BHR,2019,All,1.45
BHR,2019,Beer,0.55
BHR,2019,Wine,0.18
BHR,2019,Spirits,0.71
BHR,2019,Others,0.024
BHR,2020,All,1.13
BHR,2020,Beer,0.41
BHR,2020,Wine,0.13
BHR,2020,Spirits,0.57
BHR,2020,Others,0.014
BGD,1961,All,0.0
BGD,1961,Beer,0.0
BGD,1961,Wine,0.0
BGD,1961,Spirits,0.0
BGD,1962,All,0.0
BGD,1962,Beer,0.0
BGD,1962,Wine,0.0
BGD,1962,Spirits,0.0
BGD,1963,All,0.0
BGD,1963,Beer,0.0
BGD,1963,Wine,0.0
BGD,1963,Spirits,0.0
BGD,1964,All,0.0
BGD,1964,Beer,0.0
BGD,1964,Wine,0.0
BGD,1964,Spirits,0.0
BGD,1965,All,0.0
BGD,1965,Beer,0.0
BGD,1965,Wine,0.0
BGD,1965,Spirits,0.0
BGD,1966,All,0.0
BGD,1966,Beer,0.0
BGD,1966,Wine,0.0
BGD,1966,Spirits,0.0
BGD,1967,All,0.0
BGD,1967,Beer,0.0
BGD,1967,Wine,0.0
BGD,1967,Spirits,0.0
BGD,1968,All,0.0
BGD,1968,Beer,0.0
BGD,1968,Wine,0.0
BGD,1968,Spirits,0.0
BGD,1969,All,0.0
BGD,1969,Beer,0.0
BGD,1969,Wine,0.0
BGD,1969,Spirits,0.0
BGD,1970,All,0.0
BGD,1970,Beer,0.0
BGD,1970,Wine,0.0
BGD,1970,Spirits,0.0
BGD,1971,All,0.0
BGD,1971,Beer,0.0
BGD,1971,Wine,0.0
BGD,1971,Spirits,0.0
BGD,1972,All,0.0
BGD,1972,Beer,0.0
BGD,1972,Wine,0.0
BGD,1972,Spirits,0.0
BGD,1973,All,0.0
BGD,1973,Beer,0.0
BGD,1973,Wine,0.0
BGD,1973,Spirits,0.0
BGD,1974,All,0.0
BGD,1974,Beer,0.0
BGD,1974,Wine,0.0
BGD,1974,Spirits,0.0
BGD,1975,All,0.0
BGD,1975,Beer,0.0
BGD,1975,Wine,0.0
BGD,1975,Spirits,0.0
BGD,1976,All,0.0
BGD,1976,Beer,0.0
BGD,1976,Wine,0.0
BGD,1976,Spirits,0.0
BGD,1977,All,0.0
BGD,1977,Beer,0.0
BGD,1977,Wine,0.0
BGD,1977,Spirits,0.0
BGD,1978,All,0.0
BGD,1978,Beer,0.0
BGD,1978,Wine,0.0
BGD,1978,Spirits,0.0
BGD,1979,All,0.0
BGD,1979,Beer,0.0
BGD,1979,Wine,0.0
BGD,1979,Spirits,0.0
BGD,1980,All,0.0
BGD,1980,Beer,0.0
BGD,1980,Wine,0.0
BGD,1980,Spirits,0.0
BGD,1980,Others,0.0
BGD,1981,All,0.0
BGD,1981,Beer,0.0
BGD,1981,Wine,0.0
BGD,1981,Spirits,0.0
BGD,1981,Others,0.0
BGD,1982,All,0.0
BGD,1982,Beer,0.0
BGD,1982,Wine,0.0
BGD,1982,Spirits,0.0
BGD,1982,Others,0.0
BGD,1983,All,0.0
BGD,1983,Beer,0.0
BGD,1983,Spirits,0.0
BGD,1983,Others,0.0
BGD,1984,All,0.0
BGD,1984,Beer,0.0
BGD,1984,Wine,0.0
BGD,1984,Spirits,0.0
BGD,1984,Others,0.0
BGD,1985,All,0.0
BGD,1985,Beer,0.0
BGD,1985,Wine,0.0
BGD,1985,Spirits,0.0
BGD,1985,Others,0.0
BGD,1986,All,0.0
BGD,1986,Beer,0.0
BGD,1986,Wine,0.0
BGD,1986,Spirits,0.0
BGD,1986,Others,0.0
BGD,1987,All,0.0
BGD,1987,Beer,0.0
BGD,1987,Wine,0.0
BGD,1987,Spirits,0.0
BGD,1987,Others,0.0
BGD,1988,All,0.0
BGD,1988,Beer,0.0
BGD,1988,Wine,0.0
BGD,1988,Spirits,0.0
BGD,1988,Others,0.0
BGD,1989,All,0.0
BGD,1989,Beer,0.0
BGD,1989,Wine,0.0
BGD,1989,Spirits,0.0
BGD,1989,Others,0.0
BGD,1990,All,0.01
BGD,1990,Beer,0.0
BGD,1990,Wine,0.0
BGD,1990,Spirits,0.0
BGD,1990,Others,0.0
BGD,1991,All,0.0
BGD,1991,Beer,0.0
BGD,1991,Wine,0.0
BGD,1991,Spirits,0.0
BGD,1991,Others,0.0
BGD,1992,All,0.01
BGD,1992,Beer,0.0
BGD,1992,Wine,0.0
BGD,1992,Spirits,0.01
BGD,1992,Others,0.0
BGD,1993,All,0.0
BGD,1993,Beer,0.0
BGD,1993,Wine,0.0
BGD,1993,Spirits,0.0
BGD,1993,Others,0.0
BGD,1994,All,0.01
BGD,1994,Beer,0.0
BGD,1994,Wine,0.0
BGD,1994,Spirits,0.0
BGD,1994,Others,0.0
BGD,1995,All,0.0
BGD,1995,Beer,0.0
BGD,1995,Wine,0.0
BGD,1995,Spirits,0.0
BGD,1995,Others,0.0
BGD,1996,All,0.0
BGD,1996,Beer,0.0
BGD,1996,Wine,0.0
BGD,1996,Spirits,0.0
BGD,1996,Others,0.0
BGD,1997,All,0.0
BGD,1997,Beer,0.0
BGD,1997,Wine,0.0
BGD,1997,Spirits,0.0
BGD,1997,Others,0.0
BGD,1998,All,0.0
BGD,1998,Beer,0.0
BGD,1998,Wine,0.0
BGD,1998,Spirits,0.0
BGD,1998,Others,0.0
BGD,1999,All,0.0
BGD,1999,Beer,0.0
BGD,1999,Wine,0.0
BGD,1999,Spirits,0.0
BGD,1999,Others,0.0
BGD,2000,All,0.003
BGD,2000,Beer,0.0001
BGD,2000,Wine,0.0001
BGD,2000,Spirits,0.003
BGD,2000,Others,0.0
BGD,2001,All,0.003
BGD,2001,Beer,0.0001
BGD,2001,Wine,0.0001
BGD,2001,Spirits,0.003
BGD,2001,Others,0.0
BGD,2002,All,0.002
BGD,2002,Beer,0.0002
BGD,2002,Wine,0.0001
BGD,2002,Spirits,0.002
BGD,2002,Others,0.0
BGD,2003,All,0.002
BGD,2003,Beer,0.0002
BGD,2003,Wine,0.0001
BGD,2003,Spirits,0.002
BGD,2003,Others,0.0
BGD,2004,All,0.002
BGD,2004,Beer,0.0002
BGD,2004,Wine,0.0001
BGD,2004,Spirits,0.002
BGD,2004,Others,0.0
BGD,2005,All,0.002
BGD,2005,Beer,0.0002
BGD,2005,Wine,0.0001
BGD,2005,Spirits,0.002
BGD,2005,Others,0.0
BGD,2006,All,0.002
BGD,2006,Beer,0.0002
BGD,2006,Wine,0.0002
BGD,2006,Spirits,0.002
BGD,2006,Others,0.0
BGD,2007,All,0.003
BGD,2007,Beer,0.0002
BGD,2007,Wine,0.0002
BGD,2007,Spirits,0.003
BGD,2007,Others,0.0
BGD,2008,All,0.003
BGD,2008,Beer,0.0003
BGD,2008,Wine,0.0002
BGD,2008,Spirits,0.003
BGD,2008,Others,0.0
BGD,2009,All,0.003
BGD,2009,Beer,0.0004
BGD,2009,Wine,0.0001
BGD,2009,Spirits,0.002
BGD,2009,Others,0.0
BGD,2010,All,0.003
BGD,2010,Beer,0.0004
BGD,2010,Wine,0.0001
BGD,2010,Spirits,0.003
BGD,2010,Others,0.0
BGD,2011,All,0.003
BGD,2011,Beer,0.0004
BGD,2011,Wine,0.0001
BGD,2011,Spirits,0.003
BGD,2011,Others,0.0
BGD,2012,All,0.004
BGD,2012,Beer,0.0004
BGD,2012,Wine,0.0002
BGD,2012,Spirits,0.003
BGD,2012,Others,0.0
BGD,2013,All,0.004
BGD,2013,Beer,0.0004
BGD,2013,Wine,0.0002
BGD,2013,Spirits,0.003
BGD,2013,Others,0.0
BGD,2014,All,0.004
BGD,2014,Beer,0.0004
BGD,2014,Wine,0.0002
BGD,2014,Spirits,0.003
BGD,2014,Others,0.0
BGD,2015,All,0.004
BGD,2015,Beer,0.0004
BGD,2015,Wine,0.0001
BGD,2015,Spirits,0.003
BGD,2015,Others,0.0
BGD,2016,All,0.004
BGD,2016,Beer,0.0004
BGD,2016,Wine,0.0001
BGD,2016,Spirits,0.003
BGD,2016,Others,0.0
BGD,2017,All,0.004
BGD,2017,Beer,0.0005
BGD,2017,Wine,0.0001
BGD,2017,Spirits,0.003
BGD,2017,Others,0.0
BGD,2018,All,0.004
BGD,2018,Beer,0.0005
BGD,2018,Wine,0.0001
BGD,2018,Spirits,0.004
BGD,2018,Others,0.0
BGD,2019,All,0.004
BGD,2019,Beer,0.0005
BGD,2019,Wine,0.0001
BGD,2019,Spirits,0.004
BGD,2019,Others,0.0
BGD,2020,All,0.074
BGD,2020,Beer,0.007
BGD,2020,Wine,0.002
BGD,2020,Spirits,0.065
BGD,2020,Others,0.0002
BRB,1990,All,7.36
BRB,1990,Beer,3.06
BRB,1990,Wine,0.36
BRB,1990,Spirits,3.93
BRB,1990,Others,0.01
BRB,1991,All,7.54
BRB,1991,Beer,2.92
BRB,1991,Wine,0.38
BRB,1991,Spirits,4.23
BRB,1991,Others,0.01
BRB,1992,All,7.09
BRB,1992,Beer,2.23
BRB,1992,Wine,0.34
BRB,1992,Spirits,4.47
BRB,1992,Others,0.05
BRB,1993,All,7.51
BRB,1993,Beer,2.63
BRB,1993,Wine,0.33
BRB,1993,Spirits,4.49
BRB,1993,Others,0.06
BRB,1994,All,7.39
BRB,1994,Beer,2.76
BRB,1994,Wine,0.43
BRB,1994,Spirits,4.14
BRB,1994,Others,0.06
BRB,1995,All,5.76
BRB,1995,Beer,1.83
BRB,1995,Wine,0.41
BRB,1995,Spirits,3.43
BRB,1995,Others,0.09
BRB,1996,All,5.85
BRB,1996,Beer,1.83
BRB,1996,Wine,0.4
BRB,1996,Spirits,3.56
BRB,1996,Others,0.06
BRB,1997,All,5.88
BRB,1997,Beer,1.94
BRB,1997,Wine,0.46
BRB,1997,Spirits,3.43
BRB,1997,Others,0.05
BRB,1998,All,5.49
BRB,1998,Beer,1.96
BRB,1998,Wine,0.25
BRB,1998,Spirits,3.25
BRB,1998,Others,0.03
BRB,1999,All,6.64
BRB,1999,Beer,2.02
BRB,1999,Wine,0.53
BRB,1999,Spirits,4.03
BRB,1999,Others,0.06
BRB,2000,All,7.24
BRB,2000,Beer,2.81
BRB,2000,Wine,0.56
BRB,2000,Spirits,3.71
BRB,2000,Others,0.17
BRB,2001,All,7.24
BRB,2001,Beer,2.81
BRB,2001,Wine,0.56
BRB,2001,Spirits,3.71
BRB,2001,Others,0.17
BRB,2002,All,7.24
BRB,2002,Beer,2.86
BRB,2002,Wine,0.54
BRB,2002,Spirits,3.67
BRB,2002,Others,0.17
BRB,2003,All,7.4
BRB,2003,Beer,2.89
BRB,2003,Wine,0.61
BRB,2003,Spirits,3.72
BRB,2003,Others,0.18
BRB,2004,All,7.7
BRB,2004,Beer,3.0
BRB,2004,Wine,0.77
BRB,2004,Spirits,3.73
BRB,2004,Others,0.2
BRB,2005,All,8.14
BRB,2005,Beer,3.13
BRB,2005,Wine,0.96
BRB,2005,Spirits,3.81
BRB,2005,Others,0.23
BRB,2006,All,8.38
BRB,2006,Beer,3.19
BRB,2006,Wine,1.09
BRB,2006,Spirits,3.87
BRB,2006,Others,0.24
BRB,2007,All,8.71
BRB,2007,Beer,3.26
BRB,2007,Wine,1.19
BRB,2007,Spirits,4.01
BRB,2007,Others,0.25
BRB,2008,All,8.74
BRB,2008,Beer,3.22
BRB,2008,Wine,1.18
BRB,2008,Spirits,4.12
BRB,2008,Others,0.22
BRB,2009,All,8.83
BRB,2009,Beer,3.28
BRB,2009,Wine,1.21
BRB,2009,Spirits,4.13
BRB,2009,Others,0.21
BRB,2010,All,8.67
BRB,2010,Beer,3.26
BRB,2010,Wine,1.13
BRB,2010,Spirits,4.09
BRB,2010,Others,0.19
BRB,2011,All,8.76
BRB,2011,Beer,3.34
BRB,2011,Wine,1.12
BRB,2011,Spirits,4.09
BRB,2011,Others,0.2
BRB,2012,All,8.9
BRB,2012,Beer,3.38
BRB,2012,Wine,1.13
BRB,2012,Spirits,4.19
BRB,2012,Others,0.2
BRB,2013,All,9.08
BRB,2013,Beer,3.41
BRB,2013,Wine,1.16
BRB,2013,Spirits,4.32
BRB,2013,Others,0.19
BRB,2014,All,9.32
BRB,2014,Beer,3.41
BRB,2014,Wine,1.29
BRB,2014,Spirits,4.44
BRB,2014,Others,0.18
BRB,2015,All,9.7
BRB,2015,Beer,3.43
BRB,2015,Wine,1.47
BRB,2015,Spirits,4.62
BRB,2015,Others,0.18
BRB,2016,All,9.95
BRB,2016,Beer,3.47
BRB,2016,Wine,1.57
BRB,2016,Spirits,4.73
BRB,2016,Others,0.18
BRB,2017,All,10.05
BRB,2017,Beer,3.56
BRB,2017,Wine,1.53
BRB,2017,Spirits,4.8
BRB,2017,Others,0.17
BRB,2018,All,10.03
BRB,2018,Beer,3.66
BRB,2018,Wine,1.4
BRB,2018,Spirits,4.8
BRB,2018,Others,0.17
BRB,2019,All,10.03
BRB,2019,Beer,3.66
BRB,2019,Wine,1.4
BRB,2019,Spirits,4.8
BRB,2019,Others,0.17
BRB,2020,All,8.69
BRB,2020,Beer,3.15
BRB,2020,Wine,1.3
BRB,2020,Spirits,4.12
BRB,2020,Others,0.12
BLR,1980,All,13.23
BLR,1981,All,13.2
BLR,1982,All,12.67
BLR,1983,All,12.43
BLR,1984,All,12.7
BLR,1985,All,11.41
BLR,1986,All,7.57
BLR,1987,All,5.71
BLR,1988,All,4.55
BLR,1988,Beer,1.65
BLR,1988,Wine,0.0
BLR,1988,Spirits,2.9
BLR,1988,Others,0.0
BLR,1989,All,7.98
BLR,1989,Beer,1.83
BLR,1989,Wine,1.34
BLR,1989,Spirits,4.81
BLR,1989,Others,0.0
BLR,1990,All,7.85
BLR,1990,Beer,1.87
BLR,1990,Wine,1.28
BLR,1990,Spirits,4.7
BLR,1990,Others,0.0
BLR,1991,All,8.87
BLR,1991,Beer,1.92
BLR,1991,Wine,1.25
BLR,1991,Spirits,5.69
BLR,1991,Others,0.0
BLR,1992,All,8.7
BLR,1992,Beer,1.58
BLR,1992,Wine,0.24
BLR,1992,Spirits,6.54
BLR,1992,Others,0.35
BLR,1993,All,10.23
BLR,1993,Beer,1.24
BLR,1993,Wine,0.48
BLR,1993,Spirits,7.87
BLR,1993,Others,0.64
BLR,1994,All,9.86
BLR,1994,Beer,0.88
BLR,1994,Wine,0.66
BLR,1994,Spirits,7.55
BLR,1994,Others,0.77
BLR,1995,All,9.35
BLR,1995,Beer,0.79
BLR,1995,Wine,0.41
BLR,1995,Spirits,7.43
BLR,1995,Others,0.71
BLR,1996,All,10.45
BLR,1996,Beer,0.98
BLR,1996,Wine,0.28
BLR,1996,Spirits,8.16
BLR,1996,Others,1.03
BLR,1997,All,11.02
BLR,1997,Beer,1.14
BLR,1997,Wine,0.37
BLR,1997,Spirits,7.97
BLR,1997,Others,1.54
BLR,1998,All,11.72
BLR,1998,Beer,1.19
BLR,1998,Wine,0.72
BLR,1998,Spirits,7.57
BLR,1998,Others,2.25
BLR,1999,All,12.72
BLR,1999,Beer,1.22
BLR,1999,Wine,0.83
BLR,1999,Spirits,7.85
BLR,1999,Others,2.83
BLR,2000,All,11.81
BLR,2000,Beer,1.69
BLR,2000,Wine,0.32
BLR,2000,Spirits,4.84
BLR,2000,Others,4.97
BLR,2001,All,11.81
BLR,2001,Beer,1.69
BLR,2001,Wine,0.32
BLR,2001,Spirits,4.84
BLR,2001,Others,4.97
BLR,2002,All,11.23
BLR,2002,Beer,2.36
BLR,2002,Wine,0.42
BLR,2002,Spirits,4.43
BLR,2002,Others,4.01
BLR,2003,All,11.68
BLR,2003,Beer,2.42
BLR,2003,Wine,0.37
BLR,2003,Spirits,4.06
BLR,2003,Others,4.82
BLR,2004,All,11.5
BLR,2004,Beer,2.03
BLR,2004,Wine,0.42
BLR,2004,Spirits,3.87
BLR,2004,Others,5.17
BLR,2005,All,12.01
BLR,2005,Beer,1.62
BLR,2005,Wine,0.46
BLR,2005,Spirits,4.37
BLR,2005,Others,5.56
BLR,2006,All,12.65
BLR,2006,Beer,1.94
BLR,2006,Wine,0.59
BLR,2006,Spirits,5.17
BLR,2006,Others,4.94
BLR,2007,All,13.78
BLR,2007,Beer,2.25
BLR,2007,Wine,0.62
BLR,2007,Spirits,5.89
BLR,2007,Others,5.02
BLR,2008,All,14.24
BLR,2008,Beer,2.37
BLR,2008,Wine,0.63
BLR,2008,Spirits,6.19
BLR,2008,Others,5.05
BLR,2009,All,14.39
BLR,2009,Beer,2.4
BLR,2009,Wine,0.67
BLR,2009,Spirits,6.15
BLR,2009,Others,5.16
BLR,2010,All,14.33
BLR,2010,Beer,2.34
BLR,2010,Wine,0.7
BLR,2010,Spirits,6.18
BLR,2010,Others,5.11
BLR,2011,All,14.16
BLR,2011,Beer,2.29
BLR,2011,Wine,0.75
BLR,2011,Spirits,6.32
BLR,2011,Others,4.81
BLR,2012,All,13.55
BLR,2012,Beer,2.28
BLR,2012,Wine,0.78
BLR,2012,Spirits,6.14
BLR,2012,Others,4.34
BLR,2013,All,12.48
BLR,2013,Beer,2.24
BLR,2013,Wine,0.82
BLR,2013,Spirits,5.58
BLR,2013,Others,3.84
BLR,2014,All,11.22
BLR,2014,Beer,2.17
BLR,2014,Wine,0.81
BLR,2014,Spirits,4.8
BLR,2014,Others,3.43
BLR,2015,All,10.27
BLR,2015,Beer,2.08
BLR,2015,Wine,0.8
BLR,2015,Spirits,4.5
BLR,2015,Others,2.89
BLR,2016,All,9.77
BLR,2016,Beer,2.04
BLR,2016,Wine,0.8
BLR,2016,Spirits,4.41
BLR,2016,Others,2.51
BLR,2017,All,9.86
BLR,2017,Beer,2.1
BLR,2017,Wine,0.85
BLR,2017,Spirits,4.5
BLR,2017,Others,2.41
BLR,2018,All,10.14
BLR,2018,Beer,2.16
BLR,2018,Wine,0.91
BLR,2018,Spirits,4.56
BLR,2018,Others,2.5
BLR,2019,All,10.14
BLR,2019,Beer,2.16
BLR,2019,Wine,0.91
BLR,2019,Spirits,4.56
BLR,2019,Others,2.5
BLR,2020,All,10.9
BLR,2020,Beer,2.41
BLR,2020,Wine,1.03
BLR,2020,Spirits,4.7
BLR,2020,Others,2.77
BEL,1963,All,9.88
BEL,1963,Beer,7.64
BEL,1963,Wine,1.01
BEL,1963,Spirits,1.23
BEL,1964,All,10.48
BEL,1964,Beer,7.93
BEL,1964,Wine,1.33
BEL,1964,Spirits,1.22
BEL,1965,All,10.76
BEL,1965,Beer,7.67
BEL,1965,Wine,1.62
BEL,1965,Spirits,1.47
BEL,1966,All,10.3
BEL,1966,Beer,7.65
BEL,1966,Wine,1.4
BEL,1966,Spirits,1.25
BEL,1967,All,10.73
BEL,1967,Beer,7.94
BEL,1967,Wine,1.53
BEL,1967,Spirits,1.26
BEL,1968,All,11.15
BEL,1968,Beer,7.99
BEL,1968,Wine,1.72
BEL,1968,Spirits,1.44
BEL,1969,All,11.46
BEL,1969,Beer,8.29
BEL,1969,Wine,1.75
BEL,1969,Spirits,1.42
BEL,1970,All,12.43
BEL,1970,Beer,8.66
BEL,1970,Wine,2.04
BEL,1970,Spirits,1.73
BEL,1971,All,12.62
BEL,1971,Beer,8.49
BEL,1971,Wine,2.08
BEL,1971,Spirits,2.05
BEL,1972,All,13.0
BEL,1972,Beer,8.7
BEL,1972,Wine,2.23
BEL,1972,Spirits,2.07
BEL,1973,All,13.81
BEL,1973,Beer,9.25
BEL,1973,Wine,2.25
BEL,1973,Spirits,2.31
BEL,1974,All,13.35
BEL,1974,Beer,8.58
BEL,1974,Wine,2.32
BEL,1974,Spirits,2.45
